customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-81021806,Male,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,101.71,5695.76,Yes
CUST-17468810,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.28,1077.48,No
CUST-11635156,Female,0,Yes,No,32,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.23,3143.36,Yes
CUST-35301054,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,80.36,1205.4,Yes
CUST-87264088,Male,0,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.99,2665.38,No
CUST-15001045,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),107.78,2910.06,No
CUST-81572282,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),92.67,2594.76,Yes
CUST-38267184,Female,0,No,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,107.3,6867.2,No
CUST-14345760,Male,0,Yes,No,59,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.31,5033.29,Yes
CUST-33930984,Female,0,Yes,Yes,58,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),69.51,4031.58,No
CUST-46805730,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.45,192.9,Yes
CUST-48019582,Female,0,Yes,Yes,36,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),88.18,3174.48,Yes
CUST-68720660,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.25,3212.75,No
CUST-65229238,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.91,544.83,Yes
CUST-28100699,Male,0,Yes,No,15,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.51,1447.65,No
CUST-11722320,Female,1,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),120.48,7228.8,Yes
CUST-23298372,Male,0,No,No,22,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),93.85,2064.7,No
CUST-39702914,Female,0,No,Yes,63,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,86.47,5447.61,Yes
CUST-91550308,Male,1,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.76,719.0,No
CUST-41657524,Female,0,No,No,48,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,75.12,3605.76,No
CUST-41206052,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),106.84,4594.12,Yes
CUST-40413513,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.86,1172.68,No
CUST-35329097,Male,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.74,1342.34,No
CUST-22243026,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,101.12,4550.4,No
CUST-66024141,Female,1,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),98.7,3948.0,No
CUST-85356616,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),94.61,1608.37,Yes
CUST-27864557,Male,0,No,Yes,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.08,1030.56,No
CUST-16195200,Female,1,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,92.24,184.48,Yes
CUST-81086130,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),126.11,7818.82,Yes
CUST-63363404,Male,0,No,Yes,9,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,88.8,799.2,No
CUST-94729603,Female,0,No,No,68,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,90.9,6181.2,Yes
CUST-52489277,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,110.97,1886.49,Yes
CUST-23832640,Male,0,No,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.29,2064.5,Yes
CUST-76360176,Female,1,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,42.15,1686.0,No
CUST-40061031,Male,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.99,2145.42,No
CUST-77201057,Male,0,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,112.63,2365.23,No
CUST-71902171,Male,0,No,Yes,18,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.13,1532.34,Yes
CUST-90197726,Male,1,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),40.83,2245.65,No
CUST-95072967,Female,1,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),116.27,3371.83,Yes
CUST-75812633,Female,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,86.48,2075.52,Yes
CUST-97220897,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),101.41,1723.97,Yes
CUST-42043445,Male,0,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.11,703.98,Yes
CUST-91052418,Male,0,No,No,42,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),68.31,2869.02,No
CUST-96601594,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.99,1439.55,No
CUST-46213003,Male,0,Yes,No,17,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,87.49,1487.33,Yes
CUST-26689088,Male,1,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),96.1,1345.4,No
CUST-98720437,Male,0,No,No,49,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.62,4146.38,No
CUST-17102173,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),121.19,3514.51,Yes
CUST-55388538,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,88.55,354.2,Yes
CUST-48720111,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,45.68,913.6,No
CUST-58515838,Female,0,No,Yes,47,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.51,3595.97,Yes
CUST-71356950,Male,0,No,Yes,9,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,110.06,990.54,Yes
CUST-32064334,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,81.87,2210.49,Yes
CUST-24681316,Female,0,Yes,No,15,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.47,1222.05,No
CUST-71681549,Male,1,No,No,19,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,100.17,1903.23,No
CUST-81209537,Male,0,No,No,52,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,100.0,5200.0,No
CUST-58840101,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.03,962.78,No
CUST-72468859,Female,0,No,No,26,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,99.35,2583.1,No
CUST-60305761,Female,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,99.9,2597.4,Yes
CUST-39367077,Female,0,Yes,Yes,46,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,90.59,4167.14,No
CUST-71580593,Male,1,Yes,No,49,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.92,5582.08,No
CUST-60011985,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.96,1534.88,No
CUST-84062621,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,108.46,325.38,Yes
CUST-42843745,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.68,2156.88,Yes
CUST-29350835,Female,0,Yes,Yes,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,88.2,3704.4,Yes
CUST-79562616,Male,0,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,94.49,1795.31,Yes
CUST-70084389,Male,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.96,679.32,No
CUST-67597408,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,104.11,3435.63,No
CUST-20320855,Female,0,No,No,49,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.13,3093.37,Yes
CUST-28130254,Female,0,Yes,Yes,56,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,96.87,5424.72,Yes
CUST-81766557,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.96,1950.48,No
CUST-89945266,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),114.1,342.3,No
CUST-53558992,Female,1,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,94.67,4638.83,Yes
CUST-61628164,Male,0,No,No,55,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,90.7,4988.5,Yes
CUST-75377052,Male,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,87.21,2267.46,No
CUST-97349431,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),32.64,2350.08,No
CUST-91251088,Male,0,Yes,Yes,52,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,81.5,4238.0,No
CUST-45409403,Female,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),128.22,897.54,No
CUST-26045907,Female,1,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.35,2040.1,Yes
CUST-72754884,Female,0,No,No,46,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.29,3417.34,Yes
CUST-58458273,Female,0,Yes,Yes,16,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.95,1199.2,Yes
CUST-25734209,Male,0,No,Yes,24,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),94.63,2271.12,Yes
CUST-79800140,Male,0,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,105.86,6457.46,No
CUST-46081386,Male,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),118.43,6395.22,No
CUST-83658410,Male,1,No,No,62,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,74.76,4635.12,No
CUST-67395058,Female,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,106.92,106.92,Yes
CUST-35827438,Female,0,No,Yes,49,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),104.95,5142.55,No
CUST-26663288,Male,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),104.93,2623.25,Yes
CUST-23081782,Female,0,Yes,No,10,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,99.64,996.4,No
CUST-69387253,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,113.65,1818.4,Yes
CUST-53669391,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.61,1485.38,No
CUST-78181511,Male,0,Yes,No,72,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.21,6495.12,Yes
CUST-48660995,Male,0,No,No,29,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),110.52,3205.08,Yes
CUST-18234679,Male,1,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,120.2,721.2,Yes
CUST-33240984,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.67,538.72,No
CUST-32383810,Male,0,Yes,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),15.0,300.0,No
CUST-75438362,Male,0,No,No,71,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,83.77,5947.67,No
CUST-58566364,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.03,5161.29,No
CUST-28727583,Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),70.51,1833.26,No
CUST-79019569,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),103.91,7377.61,No
CUST-45156028,Male,0,No,Yes,33,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,79.97,2639.01,No
CUST-30568697,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),33.41,868.66,No
CUST-31900338,Female,0,No,Yes,45,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),77.76,3499.2,No
CUST-51311634,Male,0,No,Yes,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,102.33,6446.79,Yes
CUST-49902996,Male,0,No,Yes,67,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,68.18,4568.06,No
CUST-64481924,Female,0,No,No,52,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.37,4127.24,Yes
CUST-15723601,Female,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.54,2212.72,Yes
CUST-26618153,Male,1,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),31.41,816.66,No
CUST-99165628,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),134.26,268.52,Yes
CUST-12382357,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.0,1400.0,Yes
CUST-85012933,Male,0,Yes,Yes,30,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,60.06,1801.8,No
CUST-23630084,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,92.62,4538.38,No
CUST-62576779,Male,0,No,No,12,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,77.51,930.12,No
CUST-90890201,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,96.43,4242.92,No
CUST-92537517,Male,1,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.27,1460.91,No
CUST-98132129,Male,0,No,No,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),71.67,931.71,Yes
CUST-26099248,Female,0,No,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),15.0,390.0,No
CUST-24677069,Female,0,No,Yes,21,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.32,1896.72,Yes
CUST-85589337,Female,1,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.81,1170.68,No
CUST-22433196,Male,0,No,No,48,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,90.89,4362.72,Yes
CUST-49010202,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,96.72,3868.8,Yes
CUST-44626632,Female,0,No,Yes,66,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),88.14,5817.24,No
CUST-87998328,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.05,645.15,No
CUST-63237806,Male,0,No,No,48,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),90.33,4335.84,Yes
CUST-22457080,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),88.02,176.04,Yes
CUST-11222869,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),91.84,1836.8,No
CUST-92716910,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,109.0,6431.0,No
CUST-60066487,Female,1,Yes,No,46,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.15,3870.9,Yes
CUST-13125354,Male,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.32,117.96,Yes
CUST-72802750,Male,0,No,Yes,55,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.65,6360.75,No
CUST-19818159,Female,0,Yes,No,12,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),96.64,1159.68,No
CUST-21145552,Male,0,No,No,40,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,90.79,3631.6,No
CUST-25152994,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.95,7124.7,No
CUST-85191987,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,93.95,1503.2,Yes
CUST-32937902,Male,0,No,No,34,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,67.78,2304.52,No
CUST-86415031,Female,0,Yes,Yes,44,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),81.06,3566.64,No
CUST-77744469,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),116.62,699.72,Yes
CUST-84588685,Male,0,No,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.15,1801.6,Yes
CUST-52758171,Male,0,Yes,Yes,22,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,101.48,2232.56,Yes
CUST-10067661,Male,0,No,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,93.3,1679.4,No
CUST-17585153,Female,0,No,Yes,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,94.36,1132.32,Yes
CUST-33335437,Male,0,No,No,52,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.64,5077.28,Yes
CUST-20466615,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,102.06,5205.06,No
CUST-44861938,Female,0,No,No,71,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,103.53,7350.63,Yes
CUST-96787694,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.63,1326.24,Yes
CUST-12966422,Female,0,No,Yes,19,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.41,1964.79,Yes
CUST-60154221,Male,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),97.98,587.88,No
CUST-13708654,Male,0,No,No,27,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),61.17,1651.59,No
CUST-67647084,Female,0,Yes,No,53,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,66.37,3517.61,Yes
CUST-52573305,Female,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),111.33,5343.84,No
CUST-54653349,Male,0,Yes,No,7,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.98,671.86,Yes
CUST-15872354,Female,1,No,No,59,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),79.23,4674.57,No
CUST-57756479,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),97.41,6721.29,Yes
CUST-92649048,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,101.32,1114.52,Yes
CUST-90123510,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,99.71,1495.65,Yes
CUST-19810404,Female,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,117.35,7510.4,No
CUST-96205129,Female,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,72.21,216.63,Yes
CUST-16292518,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.18,1875.42,Yes
CUST-51142200,Female,1,No,No,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),114.59,2635.57,No
CUST-74413145,Female,0,Yes,No,53,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,90.69,4806.57,No
CUST-27547389,Male,0,No,Yes,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.3,825.1,No
CUST-72132760,Female,0,No,Yes,9,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),83.27,749.43,No
CUST-76689168,Male,0,No,No,15,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),84.53,1267.95,No
CUST-32419480,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,98.32,294.96,Yes
CUST-58766345,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,130.14,9109.8,No
CUST-44021442,Female,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.47,568.99,Yes
CUST-56523537,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.47,1000.22,Yes
CUST-35153646,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),96.66,2029.86,No
CUST-87620693,Female,1,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,119.32,8591.04,No
CUST-18411883,Female,1,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,101.66,2134.86,Yes
CUST-21082322,Female,0,Yes,No,11,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,83.33,916.63,Yes
CUST-26203305,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),98.12,3728.56,No
CUST-20848680,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,100.75,7254.0,Yes
